intersect_smiles,qm9_id,al9_id
O=C1COC2CC=CC12,46966,5287503
CC1CC1N(C)C(N)=O,60621,6826153
CC1COC(CC#N)O1,94048,4945086
CCC1(C)COC1C#N,104251,3697847
CCC(C)NC(C)C#N,101633,6851724
CC1=CCC(=O)OCC1,75118,1518598
CC1(CCO)CCCO1,118992,1529871
CCC1CC(OC)C1C,113075,2225894
CC(C#N)CC(=O)CO,99042,3199659
CCC(C)C1CCC1C,101436,5961286
CC1(C)CCOC2CC21,64409,1609862
CCNC(C#N)CNC,118651,8601910
COCCC12CC1CO2,122310,6711828
COC1CC2(CCO2)C1,114254,8300868
CCC1CCC1(C)CO,115591,1884086
CCC1(NC)COC1=O,104828,1206365
CC1=CC2OC1OC2C,91701,6293632
N#CCC1CNCC1=O,47467,5967324
C#CCC(O)C1CC1O,61254,4395890
C#CC1(OC)CCC1O,105649,9243157
C#CCC1OCC1CO,115761,7379059
CC(C)C1OC2CC2O1,59566,384432
COC1CN2CC(=O)C12,114503,4544202
C#CCC(=O)C(=O)CO,98117,7513114
OCC12C=CC(C1)OC2,108190,7581860
CC(C#N)C12CCC1C2,56762,1641072
CCNC(=O)C(C)(C)C,117080,8509816
COC1CC12CCC2C,113554,7764368
O=C1CC2CCC=CC12,45523,5127846
O=C1CC=CC12CC2O,87616,5501756
OC1(C2COCO2)CC1,65275,6601652
CCC1CC(O)(C#N)C1,112587,4280194
CCN1C(=O)C(O)C1C,109569,8260139
CN=c1cncc(C)o1,30441,9500630
CCC(C)CC1CCO1,101739,4885738
CC1COCC=C1CO,109375,5882896
CCC1(C)CC1C(C)=O,103805,1916254
CC1C(O)C(C)C12CC2,76791,3372947
OC1CC2COC2C1O,92544,7311790
CC1CCCOCCO1,96586,6298629
COCC#CC(C)OC,116899,6615865
CC1CC(CO)C(=O)N1,112870,5205643
O=C1C(CCO)C2CC12,120247,7477149
Cc1ccc(C)n1C=O,28549,495272
CCOc1cc[nH]c1O,32811,8741912
CCC(O)CC(C)(C)O,101615,2149182
CCC1(CO)CNC1=O,104821,4333675
O=C1C=CCC2CC2N1,45137,4766316
CC#CC1CCC(=O)O1,53359,1485834
N#CCN1C(=O)C2CC21,42931,5431413
CC1(C)CC1CCC#N,63663,3057278
COC1CC(CCO)C1,120557,8300263
CC#CCCC(C)(C)O,53645,2507564
NC(=O)CC1CC(=O)C1,55840,5819541
OCC1CCOC2CC12,116341,7557443
CC12OCC(CO1)C2=O,72522,1962336
CC1=C2CC(C)C2CC1,90273,7048260
C#CC1=CCNC(=O)N1,47134,5933211
O=C1CCC2CC(=O)C12,45343,5932784
COC1CCOCC1O,116463,6193727
CC1CC(C)C12CCC2,86301,6432968
COC1C2CC2C1(C)O,111317,8828113
N#CCC12CCC1OC2,36200,4727163
OC1CC2OC1CC2O,91744,7306957
C#CCC1C=CCCO1,36511,2680172
CNC1C(=O)C=CC1=O,109422,9387043
CC1N(C=O)CC1(C)O,77091,6456524
C1#CC=CCCCC=C1,42054,1110317
C#CC(=O)C(C)(C)C#N,57241,1853372
CCNc1cc[nH]c1C,32793,8803240
C#CCC1=CCOC1=O,47155,5940075
C#CC1OC(=O)OC1C,85483,6013846
CCCn1ccoc1=O,33175,8739559
CCC1(C)CCC(=O)C1,104114,918981
CC1CC(C)OC(C)C1,86463,6010069
CC1(CO)CCC(=O)O1,104101,1023270
C#CC(CO)CCCO,122103,7379366
C#CCC1(OC)COC1,104530,9618803
C#CCC1CC=CCO1,36499,579175
c1ncc(C2CCC2)o1,24583,2382306
COCC1(C)C2COC21,118726,5323614
C#CC(C)C(C)(O)C#N,56503,1112431
N#CC12COCC1OC2,34421,6535837
COC1C2CC2C1OC,111418,7752202
CC(O)(C#N)C#CCO,97537,44947
CCC(C)(C)CC1CC1,100115,7006112
CCC(N)(C#N)COC,117759,3323129
C#CC(C)C(=O)COC,117119,4642256
CC(=O)NCC#CC#N,56078,2086101
CC(=O)CC12COC1C2,55758,2660805
CC(C)CC1CC=CC1,60221,1680010
CCc1c[nH]c(CO)c1,31701,3643123
C#CC1=CC(C)NC1=O,84976,5923995
CCc1ccoc(=O)c1,31399,2971678
CCC1=CC(=O)OCC1,108772,3332785
COC1C(C)COC1C,110061,7607821
C#CC1(C#N)NCC1O,94150,7305290
COCC1CCCC1=O,121325,5150936
C#CCC1(O)COC1=O,64754,6959086
N#CCc1cnccn1,24037,5496372
C#CC1CC1C1(C)CC1,65158,1529633
O=C1CCN2C(=O)CC12,44258,4912664
COC1C(C)C(=O)C1C,109553,9641126
C#CC(O)CC1CCC1,61668,7126888
CC1OCC(O)C1C#N,93878,6863058
CCN1CCCC1C#N,116249,8142309
C#CCC1COC2CC12,36483,2947895
O=CNC1CC12CCC2,51554,6097286
Cn1cc(CC#N)cn1,127242,8502621
CCC1CCOCC1O,116449,4266675
CNC1=CC(=O)CC1=O,108743,9426685
CCC1CC=CC1(C)O,115004,3154683
CCc1ccc(=N)on1,126451,3607402
CCc1ncncc1N,32223,2828292
CCC(O)(C#N)C(C)=O,99820,3675996
O=C1NCCC1C1CC1,47441,6506238
C1=Cc2cocc2CC1,24337,3518358
C#CC1CCC(O)CO1,94075,7266776
CC1=CCC2(O)CCC12,75215,1004710
CC1=CN(C)C(=O)C1O,84084,8468615
C#CC1C(=O)CCC1C,93311,5297365
O=C1C=C2CCC2CN1,47023,4423412
O=C1CNC2C=CC1C2,46841,5946823
CC1CCC2CCC12C,95284,5510920
CC1CC2C1C2(C)C#N,90630,5317447
O=C1CC(=O)C2(CC2)N1,43460,5479591
COC1CC1OC1CC1,113953,7340421
NC(=O)CN1CC2CC21,55935,4426420
CC1=CCCC12CC2C,88100,4586731
N#CC1CC12CCCC2,35235,5757419
CC(=O)N1CC(C)(O)C1,54909,2064286
CC1C(=O)C(C#N)N1C,76247,6402235
C#CC12CC(O)C1C2O,78008,5741773
C#CC(O)C(O)C(C)O,58214,1528373
CCCC1CC2CC2C1,120958,7224528
C#CC1=CC2(C)CC2C1,70227,1038441
CC#Cc1ccn(C)n1,124153,3028710
CC(=O)C(C)(C)NC=O,53975,3519962
COCC12C=CCC1C2,119594,6541935
CCC1CC(C(C)O)C1,112964,1392921
C#CC1(C2CC2)CCC1,33526,2476392
CCC(O)C(CO)CO,100944,3719177
O=C1OCC=C1C1CC1,47146,5024348
C#CC(CC)(CC)CO,102376,6493674
OCC1CCC2COC12,115962,7519374
C#CC1CC(O)C(=O)N1,86857,5233020
C1#CCCCCCC=C1,42107,2550044
CCC1(O)C(O)C1OC,109674,3151241
CCC(O)C(C#N)NC,100887,3618583
OC1CC1CC1CC1O,88989,6974055
CCOC1CC(=O)C1C,120404,7890597
OCC#CC(O)C1CC1,97592,7325353
OCC1(CO)CC=CC1,104810,7420146
O=C1CC2CC2CC1O,92072,5955033
CC1OC2CC2(C)C1C,91811,4848881
C#CC1(C(O)CC)CC1,101058,3869845
CCc1cnoc(=N)c1,126284,4264154
CCC(C)C1(C#N)CC1,101052,5190773
CCCC1(C)CCC1=O,118914,1761646
COCC1CCC1CO,121245,5846052
CCCC1CC2C(C)C12,120907,9042532
O=C1COCC2(CC2)N1,47507,6479307
C1=C2CCC=C2C2CC12,38025,852454
OCC(O)C1C=CCO1,101467,7471095
CCC1CC(C)(O)C1=O,112543,3132331
CC(O)C1OC2CC2O1,59572,1066138
C#Cc1cocnc1=O,24825,6716404
CC12C=CC(COC1)C2,68685,677408
CCC(C)c1ncco1,30652,5405269
O=C1CC2CC=CCN12,45320,7065671
C#CCC(=O)CC(C)O,59900,896979
CCC1=CC2CCC1C2,109070,3829338
C#CC(=O)C1CC(=O)O1,42238,4870246
C#CC1COCCOC1,35966,1674796
c1cc2c(cn1)CCC2,24689,3647732
N#CC1CCOCOC1,35976,7041823
Cc1nn(C)ccc1=O,127306,7916852
CC1NCCCOC1=O,96511,6592434
CC1CC(C)CC(O)C1,86462,5811138
CC(=O)C(C)C1CCC1,60639,3487584
CC1=CC(C)CC1(C)O,85847,6872218
CC1=CC2CC(=O)C2C1,74683,642984
C1=CCC2OCC2OC1,41883,4084769
CC1CN(C=O)C2CC12,86712,6740566
N#CC1(NCCO)CC1,122264,7552180
COC1C(=O)OC1(C)C,109442,9845241
C#CC(O)CCC1CC1,62055,5748442
C#CC(C#N)(CC)NC,102334,1696719
CC1CN(C=O)CCO1,95880,6510219
CCNC(=O)N(C)CC,117169,7993782
CC#CC1(COC)CC1,119107,5694664
CCC(C)C(C)NC=O,100831,5059036
OC1CC(C2CC2)C1O,86625,5879519
CC1CC2C(=O)C(C)N12,90596,6004575
CC1=CC(=O)NC1(C)C,74147,257412
CNc1coccc1=O,32548,9333771
CCn1cc(C)cc1O,32589,7938789
OCC1(O)C=CC(O)C1,103658,7334631
COC1CCCOC1=O,116408,5004433
N#Cc1cc[nH]c(=O)c1,25141,5692942
O=C1CC(C(O)CO)C1,101222,7669911
C#CCOCC(C)(C)C,57551,2726800
C#CCc1c[nH]c(=O)o1,25068,5349699
C#CC1=CC(=O)C(C)C1,85621,7737866
CCC12CCC1CC2O,108472,2310406
C#CC12CC=CC1CO2,34363,3589576
C#CCC(C)(C#N)NC,100222,9724613
CC1CC(C)C2(CC2)O1,86397,6030363
C#Cc1cc(C)n(C)n1,127445,8843337
C#CC1=CCCOC1C,96205,6450916
C#CCC(=O)C1CCO1,42358,7178482
C#CC(C)OC1CCC1,61660,2426212
C#CC1C(O)C2CC12O,81834,5481041
C#CC1CC1(O)CC#N,64694,7086858
CCC1C(=O)C(C)C1O,109565,2239804
C1COC2CCC(C1)C2,41812,3762705
CC(N)(C#N)CC1CC1,57633,3697082
CCC1NC(C#N)C1O,112517,1210530
C#CCCc1ncco1,24054,2396651
N#CCC1(O)CC2CC21,64724,6329849
NC(=O)C1CCCC1O,95990,5068516
CC1OC2CC(C)(O)C12,91324,4618293
CC#CCC1CCC1C,53610,2179879
CCC1(O)CCC1CO,115587,3245130
C#CC12CCC1OCO2,34395,3862371
CCN(C)C(=O)CCO,117162,8692195
COC12C=CC(C=C1)O2,106591,9216567
CC12CC1C(=O)C1CC12,69134,1596454
CCCNc1cn[nH]c1,126649,8864213
CC1C=CC=CC(=O)C1,85368,8610488
CC1CC1(CO)C1CC1,105239,4712398
CC#CCC(CC)OC,102600,6091101
CN(C)c1nccn1C,26263,8535738
C#CC12C=C(C)CC1C2,74496,420982
CCC1(C)C(O)C2CC21,103422,808371
CC(C)CCC(F)(F)F,133661,783842
C#CC1(C#N)COC1=O,46183,5823628
C1=CC2OCCC=C2C1,39589,3510893
COCC(CO)CC#N,118538,6690820
CC(C)CC(=O)NC=O,59906,2605060
C#CC(CC)OCCC,122079,8269553
CC1C2CCC(C)(O)C12,83229,2039486
OCC1=C2CCC2OC1,108705,7650695
CC1=CC(C)(C)CC1O,85912,1495563
CCc1ccc(NC)[nH]1,31953,1626152
CC1(C#N)CC2CC2O1,65578,647111
Cc1nccc(O)c1C,28869,2268093
CC(C)C(=O)C1COC1,57910,2327535
CC(=O)CC1(O)COC1,55684,3304220
CC(O)C1C=CCCC1,59775,387191
C1CC2CC(CCO2)O1,41945,4248199
C1COC2CCC2CO1,42044,2062289
CC1COCC(C)(C)C1,95761,6841957
COC1(C2CCC2)CC1,105107,9557300
CC(C)c1cc(O)c[nH]1,26179,1985881
CC1CC(C2CC2O)O1,88658,6812460
C#CC(O)COCC#N,62209,5017761
CC(O)(CO)C1CCO1,100055,483080
CC#CC(=O)C(=O)CC,98050,5623667
Cc1cc(O)cnc1C,28418,1327101
CCCC1COCC1O,121354,7152038
CC1CCC2(CC2)C1C,94802,4818654
C1=CC2(CC2)OCOC1,40276,3590200
C1CC2CC23CCC1C3,39260,3984417
CC1CC2OC(=O)OC12,91273,5503409
CCC1(C(F)(F)F)CC1,133768,2149661
CC(O)C12CCC1C2O,58951,3215432
CC1=CNC(=O)OC1C,85562,6511403
CC(=O)C1=CCCOC1,54680,2158639
CCN(C)C(=O)CC#N,100574,8250059
CC1(C)C(O)C2C(O)C21,78215,1748836
CCC(C)CC(O)C#N,101632,6770946
CC(=O)n1cccc1O,25922,3915122
C#CCCCOCCO,123218,7506990
OC1CC2CCOC1O2,91774,7275563
CC(=O)n1cccc1C,25920,3793490
CCC1(C#N)CCCO1,105749,2622859
COC1CC1CC1CC1,113950,7759625
CCC#CCC1CC1C,97934,5383544
C#CC1C(O)CC2CC21,91989,7354974
Cn1ccc(=O)cc1O,29874,8657189
CC1OCCC(C#N)O1,95860,4932855
CC1CC12NC(=O)C2C,87641,6201283
CC#CC(CC#N)NC,102136,9279822
CCC1OC(C#N)C1O,112522,4082268
COC1C2C=CC1OC2,111799,7813599
C#CC(=O)C1CCN1C,94519,9391866
COCC1C=CC(C)C1,120506,6269853
C1=C2CCOC2COC1,41990,3662127
c1coc(OC2CC2)c1,24139,1572649
CC(C)OC(=O)C(C)O,59870,1739139
CCC(C#CC#N)OC,102424,3604382
O=CNCCC1CCC1,52400,5631230
OC1(CCC2CC2)CC1,66155,6797832
CC1=CC(=O)OCOC1,74222,620150
OCC12COC1C(O)C2,108328,7683956
CC1C(O)C(O)C1C#N,76314,245330
N#CC(O)COC1CC1,62063,5631506
C1=CC2OCCCC1O2,39475,2666209
C#CC(C)(O)C1(C)CC1,57263,549518
CC1C(O)CC1C(N)=O,86566,2308443
C#Cc1ncoc1CO,31221,7520197
CC1C2COC(CO)C12,115841,8991084
CCCC1(C)COC1C,118959,3617485
CCC1OC2C(C#N)C12,114292,1372270
COCC(=O)C1CC1C,117241,6255545
O=CNC1CC12COC2,51556,5603790
C1=CC2OCCC2CC1,41935,1308770
CC1=CCOC2C(C)C12,83810,7197798
CCN(C)C(=O)C1CC1,100555,8022784
CC(O)C1(CO)CC1O,105223,342641
O=C1C=C2CC3CC1C23,43244,6546466
CCC(CCC#N)=NO,22484,8900858
C#CC1CC2OC(=O)C12,44731,6254128
CC(C)c1occc1O,26119,4138297
OC1CC1CC1(O)CC1,88972,6978360
CC1CC2(CCC2=O)C1,90006,6078794
OC1CC2(CC2O)C1O,87725,6959658
O=C1CC2C(O)C2CO1,83193,5391968
CC1C(C)C12CCCO2,76571,3076879
CCCOC1CC=CC1,122574,8072082
OCC#CCCC1CC1,97976,7358900
CC1OC2C(CO)OC12,114356,5444207
N#CCC#CCCCO,121555,7680584
CCCOCC(O)CO,122969,8668240
CC1C(C#N)C1(O)CO,103092,163005
CCCC1CC12CCC2,120651,8841553
CCC1=CCC(C)C1C,109165,3153021
CN(C)Cc1ncco1,26402,8035525
OC1CC2C=CC(C1)O2,91407,7289859
C#Cc1cn(C)c(C)n1,29839,8174483
COc1cc(=O)cc[nH]1,31370,9149797
C#CC(C)N1CC(=O)C1,56864,972830
COc1oc(C)cc1C,30863,9592637
CCC1C2C=CC1OC2,111797,3528663
CCC1(O)CC(=O)C1O,103573,4284286
C#Cc1cnc(CC)[nH]1,31886,3679189
C#CC(C#N)C(C)(C)C,57323,404824
C#CC1NC(C#N)C1N,77203,6679713
CCC12COC1CCO2,108508,4028441
COCC1C2OCC12C,120313,5275606
CCC12CCC1CC2=O,108428,1390119
OCC#CC1CCCC1,97862,7421190
CCC(O)CC1CC1O,101722,1330373
CC1CC2C(C)C2(C)C1,80561,1593821
CC(=O)C(=O)CCC#N,53851,2333123
C1CCC2(C1)CCCO2,42100,3042422
CCC1CC1C#CCO,97805,2284168
OC1CC2C=CC(C1)C2,91406,7356116
C#CCNC(=O)CCO,117443,7662321
Cc1cn(C=O)c(C)n1,27989,1607116
C#CC1NC2C(=O)NC12,44189,5521186
CNC1(CO)CC1C#N,104754,9461744
O=CN1C=CCOCC1,50759,6506388
CC1(C)OC(C#N)C1O,77072,1807711
CCC1(C(C)=O)CCC1,105483,2825738
O=C1C=CCNC12CC2,43396,4919462
C#CC(O)(CO)CCO,117808,7382911
CCC1(C)NC(C)C1=O,103610,3230014
CC1CC=CCC1(C)O,93099,4699694
COC12CC(C)C1C2C,106326,9566312
C#CCC(C)(O)COC,117697,7173921
COCC1COC12CC2,121160,4901179
CCC#CC12CCC1C2,97716,5424478
CC1CC(C)C1(O)C#N,86265,6010044
CC1=C2CCC2(C)OC1,74006,2210892
N#CC(N)c1ccc[nH]1,26043,4560056
O=C1C=CCC1CCO,121015,7536554
CC(O)C1C=CCC1C,59299,1843303
CC1=CC(O)C(=O)NC1,84159,2233243
CCN(C(N)=O)C1CC1,101924,8294302
CCOC(=O)CC(C)O,117345,8741667
C#CC(=O)OC(C)CC,101535,5803650
C#CC(O)C(C)(N)C#N,56521,2781098
C#CC(OC)C(O)CC,100888,1212810
CC1CC(O)CC(=O)N1,86453,4495798
COC1C2OCC12CO,111770,8187565
CCCC(C)(CO)OC,117842,3732047
C#CC(CC)CC(N)=O,102242,6043441
C#CCC1C=CC(O)C1,86800,6371470
CC(O)C1CCC(=O)N1,59618,1455297
C1#CCCCOCCC1,42125,1440843
CCC(C)(O)CC(C)=O,100090,6784047
CC(=O)CCC1COC1,56190,3347381
CCC1OCC(C)C1=O,115312,3407801
CC#CCc1ccn[nH]1,124179,3577148
CC1CC=CC2CC2O1,93034,5709575
CC1CC2(C)CCCC12,89516,6684589
CC1=CCCOC1(C)C,75540,229321
CC#CC1(CO)CCO1,105472,1522024
CCC1=CCCC1CO,116002,4165530
CC1C=CC2(C)C(C)C12,77975,51905
CC1C2CC(=O)C(=O)C12,80154,22142
C#CC(C)C1C=CCO1,57078,2899992
CCCC1C(C)C1CC,119972,7786834
O=C1NCC(C2CC2)N1,46073,4387997
CC1C=CN(C=O)CC1,94012,5415161
COC1C(=O)N2CCC12,111824,7791464
C#CC1CCC(=O)C1O,77338,4767277
CN1CCC1C(O)C#N,57067,9907577
OCCOC1CCCO1,122689,7449785
OCC1C=CCCOC1,116489,7531827
CC1(CO)C=CCC1=O,103521,2303504
CC1C(CC#N)C2CC12,82115,163864
CC1CC1(O)C#CC#N,87077,6126392
CCC1C2CCOC12C,111850,3607838
O=C1CC(=O)C2CCC12,43491,6444652
OC1CC2(O)CCC1C2,89491,7229097
CC#CC1C(O)C1C#N,53104,1184811
CC(C)CC1COC1C,60249,3967674
CC1COC1C(N)C#N,57060,6868450
OC12CCC=CCC1C2,70527,4802064
CC1OC(=O)CC2CC21,85535,6701293
CC1(CO)OC2CC2O1,104026,447980
COC(CO)C1CC1C,102578,8960581
CC(COC1CC1)=NO,22694,401230
CC1CCC12CCC2O,94434,5833535
CCC1C2CC(=O)CC12,110771,2225337
CC(C)C1CNC(=O)O1,59606,3637526
CNc1coc(C#N)c1,32385,9231682
O=CNC1C=CCOC1,51866,6676049
CCN1CC(C)=CC1=O,112635,8142090
CCC1OC2C(=O)NC12,114405,1913984
CCC(O)c1ccoc1,30688,4141317
CC#CC(C)(O)CCC,117624,3875459
Cc1cc(C)oc(=N)n1,27784,1963811
CC1C2C(=O)C3(CC3)C12,78332,2570710
CC1CN(C)CC(=O)N1,86457,5676171
O=C1C=CCC(=O)CC1,45984,6281139
C#CCC(=O)NC(C)C,59896,1548464
OCC1=C(CO)CCC1,108678,7563838
OCC1OCCCC1O,116473,7592427
OC(C1CCC1)C1CC1,60593,4752913
O=C1CC2C=CC(C1)C2,44736,4612380
CC1CC12CCNC2=O,88117,4397092
N#Cc1cc(=O)cco1,24808,5314516
COc1occc1C#N,31208,9702084
CC(=O)NC1C(C)C1C,76654,703627
C#CC12COC1CC2=O,45395,6796884
C#CCCN(C)CC#N,61947,8723858
C#Cc1cnc(CC)o1,31888,1926497
N#CC1(O)C=CCOC1,66338,6905585
OCC1CC=CCCC1,116374,7481352
CCOCC(CO)CO,122146,8780481
CC(C)CC(=O)C1CC1,59876,2496128
CC(C)n1cccc1N,26368,2670994
C#CC1=CC(=O)CC1O,85349,4488016
CC1C2CC3(CCC3)C12,82564,3077617
CC1(O)CCNCC1=O,64460,3210025
OC12CCCCCC1C2,70755,4975896
OCCC1OC2COC12,120999,7396858
OCC12CCN1CC2O,108487,7554692
CC1CC2C(C)C2CO1,83277,7593961
C#CC1OCC1(N)C#N,66041,5634419
COCC1CC=CCC1,121299,5012349
NC(=O)C1CC1C1CC1,55029,6651391
CC(O)CC1CC1(C)C,60173,1960254
CC1C=C(CO)C(=O)O1,108846,5622381
C#CC1(C#N)CC2CC21,33474,969813
CCCC(CC)NC=O,118548,1878248
COC1CC1(C)C(N)=O,113178,7341634
OCCCCC1COC1,123060,7444043
N#CC1=CCCC=CC1,34647,5179005
C#CC1(O)CC(OC)C1,112595,7865794
C#CC1(CC)C(C)C1C,102988,1872460
CCC(C)C1C=CCO1,101458,5926882
C#CC1COCC1C#N,35883,1520861
C#CC1(O)CC1C(C)O,59402,2193002
CC1C(=O)C(O)CC1O,86134,141262
OC1CCCC2OCC12,96188,7366866
C#CC1(N)C(C)C1C#N,76014,289450
C#CC1CC=CCCC1,35929,3287285
CC1=CC(C)OCOC1,96322,6225580
C1=CC(CC2CC2)OC1,36919,2904676
CC1CC(C)(C)OC1=O,85926,7127427
OCCC1OC2C(O)C12,120922,7398107
CCC1CC1(O)CCO,118835,3334733
N#CCC1C(O)C2CC12,82123,5232848
Cc1coc(C(C)C)n1,26182,176412
CC1(CO)CNC(=O)C1,104102,2070676
C#CC1CC2C=CC1C2,35460,977385
CC(C)(C1CC1)C1CC1,57569,3196925
CC(C)(C)C(O)C(N)=O,57191,2246616
CC1(O)CC1C1CCO1,63646,1133726
N#CCC(=NO)C1CC1,23141,9987783
CC1CC2C=CCC1O2,91747,6873601
CC(C)C(O)C1CCC1,58262,2386119
C#CC1=C(C)C(=O)OC1,73942,1897347
N#CCC1CC2CC2O1,36420,6325051
CC1OC2(CCC2)C1=O,89970,6930244
CC1CC2C(O)CC12C,89155,5489257
CC(C)OCCCCO,123135,2547939
COC1C2CC3(CC3)C21,111527,7606916
CCNC(=O)C1(O)CC1,117198,8407945
O=C1COCC12CCC2,47406,4696628
O=C(CCO)NC1CC1,117392,7489765
N#CC1NCC2CCC21,35820,5757454
CC1=CC2OCCC1O2,74799,3068193
C#Cc1cnc[nH]c1=O,25176,6329273
CC1C(CO)C1NC=O,109829,570779
CC(C)(CO)NCC#N,100129,737813
CC(=O)C#CCN(C)C,59826,7925958
C#Cc1ncncc1O,28995,4844154
C#Cc1n[nH]cc1CC,126328,1802321
C#CC(CC)C(=O)CO,99480,4794270
N#CC1CCC2C(O)C12,83217,7180144
CC1=C(C#N)CCC1=O,73937,1457987
CC1=CC=CC2CC2C1,75028,1077879
CC(O)C#CCC(C)C,59829,1158673
CC1CC(O)CCCO1,96324,7127932
CC1CCC2(CC2)CO1,94831,4790799
CC(C)C1C2OC(=O)C21,59157,739033
OCC#CC1(O)CC1O,97666,7231362
CC(=O)C1C=CC(C)C1,86730,4551376
C#CC1(C)C=CC(=O)C1,64830,1096273
CC1OCC1C(=O)C#N,94518,6048031
C#CC1OCCC2CC21,35901,1726037
COCCC1(C)COC1,122201,6092390
CCC#CCC(C)=NO,22157,6688754
CCC1CC=CC1(C)C,115003,1393417
C#CCC1COC1CO,115763,7663443
COC1C=CCCCC1,116482,6966477
CC1OCC12CC(=O)C2,94302,4946354
CC12OCC(CC1O)O2,92360,4022461
OC1CC12C=CCCO2,88192,6098182
COCC(O)C1CCC1,118158,6899741
COC1(C(=O)CO)CC1,98482,9100149
C#CC1(C)C(=O)OC1C,85107,6909935
CC1=C(CO)CC2CC12,108622,1846141
C#CCC1CCC=C1C,75474,35577
O=C1CC(C2CC2O)O1,88654,5954939
O=C1CCOCCC1O,96536,7325877
CC1CC(C)(C#N)N1C,85819,5563635
CC1CCOC(C#N)O1,95851,5435858
CC1(C)NC(C#N)C1O,77069,217462
CCC1CC2COC12C,114810,4230695
Cc1ccn(C)c(=O)c1,29939,8589632
CCC1CCCC2CC12,116313,3342393
CN1CC2=CCOCC21,90353,8512651
OCCCC1(O)CCC1,122204,7625965
C#CC1CC2COC2C1,35545,2955040
CC1CC(CCC#N)C1,86984,6480730
CC#CCc1ncc[nH]1,25706,1478659
C#CC1NCC(=O)C1O,77346,6145847
CC1(C)CC(O)C2CC21,85895,772051
N#CCOC1(CO)CC1,105464,7474116
C#CCC1(C(C)O)CC1,58599,911362
C#CC1C(CO)C1(C)C,109502,3201594
Cc1cnc(C)c(=O)o1,28352,1724281
CC1C=C(CC#N)CC1,94031,6867190
C#CC1(O)C2CCCC21,62459,4543334
CCC(C)(C)C1CC1C,100035,5796179
CCC(C)N(C=O)CC,100915,4634444
C#CC1COC12COC2,35685,822745
CCC(O)C#CC1CC1,100474,4233544
C1CCC2(CCC2)OC1,40956,1785029
CC1(C)OCC=CC1=O,64310,1243319
C1=CCC2(C1)C1COC12,41601,2448061
CC1=CCC(C)COC1,95777,5208407
C#CC(C)(C#N)C(N)=O,53922,2697348
CC12CCCC1OC2=O,73638,817804
CC12CCC1CCCO2,73263,240938
N#CCOC1C2CCC21,36660,4748154
C#Cc1cncnc1C,28971,769861
C1CC2OC3CCC23C1,41469,105233
CC1C(=O)COC1C#N,77325,1131170
CC(=O)C(C)C1(O)CC1,57205,3311813
COC1C2CC2C12CC2,111334,7339078
CC12C=CCOC1CC2,73253,3094696
C#CCC12CCC1OC2,36195,1264204
C1CC2OCC23COC13,41409,3934766
OC1CCC2OCOC12,95384,7471942
C1CCC(C2CCO2)C1,39682,3661984
CCc1nc(=O)cco1,31354,1370142
C#CC(=O)OCCCC,122760,8086660
OCCC1CC2OCC12,120995,7534100
CCC(CC)CC(C)=O,102611,7693696
N#CC12C=CCN1CC2,34386,5853359
CC1OCC(C)C(=O)O1,93807,7111622
CCC1CC12CC(O)C2,113437,3327511
CC1=C(CO)CCC1=O,108600,189894
CC1CC1OC(=O)C#N,88915,5365586
CCC1C(C)C1(O)C#N,109608,1208791
CCOC1CCCC1=O,121318,8198105
O=C(CO)c1ccc[nH]1,30610,7233364
CC1=CCC(C)(C)C1O,76229,2634339
O=C1NCC2(CC2)C1O,75932,5666365
C#CC1C(O)C2(C)CC12,76107,2435111
CC(C)CC(O)C(C)C,59980,584231
CC(CO)C1C2CCC21,101188,1425037
C#CC1(C)COC(=O)O1,65844,1720424
C#CC(=O)N(C)CC#N,61149,8065417
COC1C(C)C1(C)CO,109690,7776183
CCCOCCC(C)C,123144,8658564
N#CCC#CCNC=O,51937,5072692
CCC(C#N)C1(C)CC1,99603,4556787
CC(O)CC1CCCC1,60276,1455480
O=C1NCCC2(CC2)O1,47513,4689700
CC(CO)COC1CC1,101830,1021070
O=C(CC1CC1)C1CC1,42389,5864005
C#CC1C(C)C1(O)CC,103101,3619528
CC1CC12OCC2C#N,88030,5509427
CC1CCC12CCC2C,94433,5373561
CC1CCC1CC1CC1,94608,5145226
OCCCc1cnoc1,131805,7577870
CC12CC1C=CCCO2,70148,500156
C#CC12OCOC1C2C,83898,7344654
C1CCCCOCCC1,42140,734958
CCCOc1cn[nH]c1,126666,8274380
OC1C=CC2(CC1)CC2,94826,7226664
OC1CCCC2(O)CC12,96087,7263080
CCCC(O)CC(C)O,118224,3610359
CC#CCC(O)CCC,118170,1336408
CC1(O)C=CC=CCC1,64315,3217198
C#CC1C2OCC(O)C12,94920,7270943
CC(C)(C)C1C2COC21,57407,3196778
CCCC(C)(CC)CO,117839,3264084
N#CC12C=CC(C=C1)C2,33805,4468252
O=C1CC2=CCCC2N1,45504,5898374
CCCC(CO)CCC,118576,4296270
OCC1=CC2C=CC1O2,109011,7677464
CC1C(O)C2(O)CCC12,76757,1542207
Cc1cncn1C(C)C,26372,806203
CCC#CC(C)(N)C#N,97540,5210119
COC(C)C1CCC1=O,101416,9482175
COCC1C2CCCC21,120327,5893971
CC#Cc1c[nH]c(C)n1,25688,1500243
CCC(O)C#CCCO,116890,2163686
CC1(O)COCC2CC21,64424,2537004
CC1CCC2C(O)CC12,90767,5290830
